//Version: PianoFingering_v170101
0	0.000000	1.000000	C#4	64	80	0	1
1	0.000000	0.500000	D#4	64	80	0	2
2	0.000000	0.125000	F#4	64	80	0	1
3	0.000000	0.500000	F#4	64	80	0	2
4	0.000000	0.500000	A#4	64	80	0	1
5	0.000000	0.500000	A#4	64	80	0	2
6	0.000000	0.500000	B4	64	80	0	3
7	0.000000	0.500000	C#5	64	80	0	5
8	0.000000	1.000000	D#5	64	80	0	4
9	0.000000	0.125000	E5	64	80	0	5
10	0.000000	1.000000	F#2	64	80	1	-1
11	0.000000	0.250000	B2	64	80	1	-1
12	0.000000	1.000000	B2	64	80	1	-1
13	0.000000	0.500000	F#3	64	80	1	-4
14	0.000000	0.125000	F#3	64	80	1	-1
15	0.000000	0.125000	F#3	64	80	1	-2
16	0.000000	0.125000	F#3	64	80	1	-3
17	0.000000	0.500000	A#3	64	80	1	-4
18	0.125000	0.250000	F#4	64	80	0	2
19	0.125000	0.250000	A4	64	80	0	1
20	0.125000	0.250000	A4	64	80	0	2
21	0.125000	0.250000	C#5	64	80	0	4
22	0.125000	0.250000	E5	64	80	0	5
23	0.125000	0.250000	D#3	64	80	1	-1
24	0.125000	0.250000	F#3	64	80	1	-2
25	0.125000	0.250000	G#3	64	80	1	-3
26	0.125000	0.250000	E4	64	80	1	-1
27	0.250000	0.375000	G#4	64	80	0	2
28	0.250000	0.375000	G#4	64	80	0	1
29	0.250000	0.375000	B4	64	80	0	3
30	0.250000	0.375000	B4	64	80	0	2
31	0.250000	0.375000	F#5	64	80	0	5
32	0.250000	0.375000	C#3	64	80	1	-2
33	0.250000	0.375000	E3	64	80	1	-1
34	0.250000	0.375000	E3	64	80	1	-2
35	0.250000	0.375000	B3	64	80	1	-5
36	0.250000	0.375000	F#4	64	80	1	-5
37	0.375000	0.500000	F#4	64	80	0	1
38	0.375000	0.500000	A4	64	80	0	2
39	0.375000	0.500000	A4	64	80	0	1
40	0.375000	0.500000	C#5	64	80	0	5
41	0.375000	0.500000	E5	64	80	0	5
42	0.375000	0.500000	D#3	64	80	1	-2
43	0.375000	0.500000	F#3	64	80	1	-1
44	0.375000	0.500000	F#3	64	80	1	-2
45	0.375000	0.500000	A3	64	80	1	-4
46	0.375000	0.500000	E4	64	80	1	-5
47	0.500000	1.500000	E4	64	80	0	2
48	0.500000	0.625000	E#4	64	80	0	1
49	0.500000	1.000000	F#4	64	80	0	2
50	0.500000	0.625000	G#4	64	80	0	1
51	0.500000	1.000000	G#4	64	80	0	2
52	0.500000	1.000000	A4	64	80	0	5
53	0.500000	1.000000	A#4	64	80	0	4
54	0.500000	0.625000	B4	64	80	0	3
55	0.500000	1.500000	B4	64	80	0	2
56	0.500000	1.000000	B4	64	80	0	2
57	0.500000	1.000000	B4	64	80	0	1
58	0.500000	0.625000	D#5	64	80	0	5
59	0.500000	0.625000	D#5	64	80	0	4
60	0.500000	1.000000	B2	64	80	1	-2
61	0.500000	0.625000	E3	64	80	1	-1
62	0.500000	0.750000	G#3	64	80	1	-2
63	0.500000	0.625000	G#3	64	80	1	-1
64	0.500000	0.625000	G#3	64	80	1	-2
65	0.500000	1.000000	B3	64	80	1	-4
66	0.500000	0.625000	D#4	64	80	1	-5
67	0.625000	0.750000	F#4	64	80	0	2
68	0.625000	0.750000	G#4	64	80	0	1
69	0.625000	0.750000	B4	64	80	0	5
70	0.625000	0.750000	B4	64	80	0	4
71	0.625000	0.750000	F#5	64	80	0	5
72	0.625000	0.750000	C#3	64	80	1	-1
73	0.625000	0.750000	E3	64	80	1	-2
74	0.625000	0.750000	E3	64	80	1	-3
75	0.625000	0.750000	F#4	64	80	1	-4
76	0.750000	0.875000	F#4	64	80	0	2
77	0.750000	0.875000	G#4	64	80	0	3
78	0.750000	0.875000	A4	64	80	0	2
79	0.750000	0.875000	C#5	64	80	0	5
80	0.750000	0.875000	E5	64	80	0	5
81	0.750000	0.875000	D#3	64	80	1	-2
82	0.750000	1.000000	F#3	64	80	1	-3
83	0.750000	0.875000	F#3	64	80	1	-1
84	0.750000	0.875000	F#3	64	80	1	-2
85	0.750000	0.875000	E4	64	80	1	-3
86	0.875000	1.000000	E#4	64	80	0	2
87	0.875000	1.000000	G#4	64	80	0	1
88	0.875000	1.000000	A4	64	80	0	2
89	0.875000	1.000000	D#5	64	80	0	3
90	0.875000	1.000000	D#5	64	80	0	2
91	0.875000	1.000000	E3	64	80	1	-1
92	0.875000	1.000000	G#3	64	80	1	-2
93	0.875000	1.000000	G#3	64	80	1	-3
94	0.875000	1.000000	D#4	64	80	1	-5
95	1.000000	2.000000	B3	64	80	0	1
96	1.000000	2.000000	E#4	64	80	0	2
97	1.000000	2.000000	F#4	64	80	0	2
98	1.000000	2.000000	F#4	64	80	0	2
99	1.000000	1.500000	G#4	64	80	0	1
100	1.000000	2.000000	G#4	64	80	0	2
101	1.000000	1.500000	A#4	64	80	0	3
102	1.000000	1.125000	B4	64	80	0	2
103	1.000000	2.000000	B4	64	80	0	1
104	1.000000	1.500000	C#5	64	80	0	3
105	1.000000	1.500000	C#5	64	80	0	2
106	1.000000	1.500000	D#5	64	80	0	1
107	1.000000	2.000000	E5	64	80	0	3
108	1.000000	1.500000	A#2	64	80	1	-1
109	1.000000	1.125000	B2	64	80	1	-1
110	1.000000	2.000000	B2	64	80	1	-1
111	1.000000	1.500000	C#3	64	80	1	-2
112	1.000000	2.000000	D#3	64	80	1	-3
113	1.000000	1.125000	E3	64	80	1	-1
114	1.000000	1.125000	E3	64	80	1	-2
115	1.000000	2.000000	F#3	64	80	1	-3
116	1.125000	1.250000	E4	64	80	0	1
117	1.125000	1.250000	C#5	64	80	0	4
118	1.125000	1.250000	C#3	64	80	1	-1
119	1.125000	1.250000	D#3	64	80	1	-2
120	1.125000	1.250000	C#4	64	80	1	-5
121	1.125000	1.250000	D#4	64	80	1	-5
122	1.250000	1.375000	F#4	64	80	0	2
123	1.250000	1.375000	B4	64	80	0	3
124	1.250000	1.375000	D#3	64	80	1	-1
125	1.250000	1.375000	E3	64	80	1	-1
126	1.250000	1.375000	C#4	64	80	1	-3
127	1.250000	1.375000	D#4	64	80	1	-5
128	1.375000	1.500000	E4	64	80	0	1
129	1.375000	1.500000	C#5	64	80	0	5
130	1.375000	1.500000	D#3	64	80	1	-1
131	1.375000	1.500000	E3	64	80	1	-5
132	1.375000	1.500000	C#4	64	80	1	-1
133	1.375000	1.500000	D#4	64	80	1	-5
134	1.500000	1.750000	D#4	64	80	0	3
135	1.500000	1.625000	D#4	64	80	0	1
136	1.500000	1.750000	A#4	64	80	0	2
137	1.500000	2.000000	A#4	64	80	0	3
138	1.500000	2.000000	B4	64	80	0	4
139	1.500000	2.000000	B4	64	80	0	3
140	1.500000	1.750000	C#5	64	80	0	4
141	1.500000	1.625000	D5	64	80	0	3
142	1.500000	2.000000	D#5	64	80	0	4
143	1.500000	2.000000	B2	64	80	1	-1
144	1.500000	1.625000	C#3	64	80	1	-2
145	1.500000	2.000000	F#3	64	80	1	-3
146	1.500000	1.625000	F#3	64	80	1	-2
147	1.500000	1.625000	B3	64	80	1	-3
148	1.500000	1.625000	E4	64	80	1	-5
149	1.625000	1.750000	F#4	64	80	0	2
150	1.625000	1.750000	B4	64	80	0	1
151	1.625000	1.750000	E3	64	80	1	-1
152	1.625000	1.750000	A3	64	80	1	-2
153	1.625000	1.750000	C#4	64	80	1	-4
154	1.625000	1.750000	D#4	64	80	1	-5
155	1.750000	2.000000	C#4	64	80	0	1
156	1.750000	1.875000	E4	64	80	0	2
157	1.750000	2.000000	B4	64	80	0	4
158	1.750000	2.000000	B4	64	80	0	3
159	1.750000	1.875000	C#5	64	80	0	4
160	1.750000	1.875000	D#3	64	80	1	-1
161	1.750000	1.875000	G#3	64	80	1	-2
162	1.750000	1.875000	C#4	64	80	1	-4
163	1.750000	1.875000	D#4	64	80	1	-5
164	1.875000	2.000000	D#4	64	80	0	1
165	1.875000	2.000000	D5	64	80	0	5
166	1.875000	2.000000	C#3	64	80	1	-1
167	1.875000	2.000000	F#3	64	80	1	-2
168	1.875000	2.000000	B3	64	80	1	-3
169	1.875000	2.000000	E4	64	80	1	-5
