//Version: PianoFingering_v170101
0	0.000000	0.125000	A4	64	80	0	1
1	0.000000	0.125000	C5	64	80	0	2
2	0.000000	0.125000	C5	64	80	0	1
3	0.000000	2.000000	C5	64	80	0	2
4	0.000000	0.125000	D5	64	80	0	1
5	0.000000	0.125000	E5	64	80	0	2
6	0.000000	0.125000	F5	64	80	0	3
7	0.000000	0.125000	F5	64	80	0	4
8	0.000000	0.125000	F5	64	80	0	3
9	0.000000	0.125000	G5	64	80	0	4
10	0.000000	2.000000	C2	64	80	1	-3
11	0.000000	2.000000	C3	64	80	1	-1
12	0.000000	0.250000	E3	64	80	1	-1
13	0.000000	0.125000	A3	64	80	1	-2
14	0.000000	0.250000	A3	64	80	1	-3
15	0.000000	0.250000	A3	64	80	1	-1
16	0.000000	0.250000	A3	64	80	1	-2
17	0.000000	0.250000	B3	64	80	1	-3
18	0.000000	1.000000	B3	64	80	1	-4
19	0.000000	1.000000	C4	64	80	1	-3
20	0.000000	1.000000	D4	64	80	1	-5
21	0.125000	0.250000	E4	64	80	0	2
22	0.125000	0.250000	Bb4	64	80	0	1
23	0.125000	0.250000	C5	64	80	0	2
24	0.125000	0.250000	D5	64	80	0	3
25	0.125000	0.250000	E5	64	80	0	4
26	0.125000	0.250000	G5	64	80	0	3
27	0.125000	0.250000	G5	64	80	0	4
28	0.125000	0.250000	A5	64	80	0	5
29	0.125000	0.250000	A5	64	80	0	2
30	0.125000	0.250000	C4	64	80	1	-1
31	0.250000	0.375000	F#4	64	80	0	1
32	0.250000	0.375000	A4	64	80	0	2
33	0.250000	0.375000	D5	64	80	0	1
34	0.250000	0.375000	E5	64	80	0	2
35	0.250000	0.375000	F5	64	80	0	3
36	0.250000	0.375000	F5	64	80	0	1
37	0.250000	0.375000	G5	64	80	0	2
38	0.250000	0.375000	G#5	64	80	0	3
39	0.250000	0.375000	A5	64	80	0	4
40	0.250000	0.500000	A2	64	80	1	-1
41	0.250000	0.500000	C3	64	80	1	-1
42	0.250000	0.500000	E3	64	80	1	-2
43	0.250000	0.500000	Bb3	64	80	1	-3
44	0.250000	0.375000	B3	64	80	1	-1
45	0.250000	0.500000	F4	64	80	1	-4
46	0.375000	0.500000	G4	64	80	0	1
47	0.375000	0.500000	G#4	64	80	0	2
48	0.375000	0.500000	E5	64	80	0	5
49	0.375000	0.500000	E5	64	80	0	1
50	0.375000	0.500000	F5	64	80	0	2
51	0.375000	0.500000	F5	64	80	0	3
52	0.375000	0.500000	G5	64	80	0	1
53	0.375000	0.500000	B5	64	80	0	5
54	0.375000	0.500000	B5	64	80	0	1
55	0.375000	0.500000	D4	64	80	1	-3
56	0.500000	0.625000	F4	64	80	0	5
57	0.500000	0.625000	A4	64	80	0	1
58	0.500000	0.625000	D5	64	80	0	2
59	0.500000	0.625000	E5	64	80	0	3
60	0.500000	0.625000	F5	64	80	0	1
61	0.500000	0.625000	G5	64	80	0	2
62	0.500000	0.625000	A5	64	80	0	3
63	0.500000	0.625000	A5	64	80	0	4
64	0.500000	0.625000	C6	64	80	0	5
65	0.500000	0.750000	D3	64	80	1	-1
66	0.500000	0.750000	A3	64	80	1	-2
67	0.500000	0.625000	C4	64	80	1	-3
68	0.500000	0.562500	D4	64	80	1	-4
69	0.500000	0.750000	E4	64	80	1	-5
70	0.562500	0.625000	C4	64	80	1	-3
71	0.625000	0.750000	F#4	64	80	0	1
72	0.625000	0.750000	A4	64	80	0	2
73	0.625000	0.750000	D5	64	80	0	3
74	0.625000	0.750000	E5	64	80	0	1
75	0.625000	0.750000	E5	64	80	0	2
76	0.625000	0.750000	F5	64	80	0	3
77	0.625000	0.750000	F5	64	80	0	1
78	0.625000	0.750000	G5	64	80	0	3
79	0.625000	0.750000	A5	64	80	0	1
80	0.625000	0.875000	D4	64	80	1	-4
81	0.625000	0.750000	E4	64	80	1	-5
82	0.750000	0.875000	G4	64	80	0	2
83	0.750000	0.875000	G#4	64	80	0	1
84	0.750000	0.875000	E5	64	80	0	5
85	0.750000	0.875000	E5	64	80	0	1
86	0.750000	0.875000	F5	64	80	0	5
87	0.750000	0.875000	F5	64	80	0	1
88	0.750000	0.875000	F5	64	80	0	5
89	0.750000	0.875000	G5	64	80	0	3
90	0.750000	0.875000	B5	64	80	0	5
91	0.750000	1.000000	E3	64	80	1	-1
92	0.750000	1.000000	G3	64	80	1	-1
93	0.750000	0.875000	D4	64	80	1	-3
94	0.750000	1.000000	D4	64	80	1	-4
95	0.875000	1.000000	E4	64	80	0	1
96	0.875000	1.000000	Bb4	64	80	0	1
97	0.875000	1.000000	C5	64	80	0	1
98	0.875000	1.000000	D5	64	80	0	1
99	0.875000	1.000000	D5	64	80	0	1
100	0.875000	1.000000	E5	64	80	0	3
101	0.875000	1.000000	G5	64	80	0	4
102	0.875000	1.000000	G5	64	80	0	5
103	0.875000	1.000000	A5	64	80	0	4
104	0.875000	1.000000	F4	64	80	1	-5
105	1.000000	1.125000	G#4	64	80	0	1
106	1.000000	1.125000	A4	64	80	0	1
107	1.000000	1.125000	D5	64	80	0	2
108	1.000000	1.125000	E5	64	80	0	1
109	1.000000	2.000000	E5	64	80	0	2
110	1.000000	2.000000	F5	64	80	0	3
111	1.000000	2.000000	F5	64	80	0	4
112	1.000000	2.000000	G5	64	80	0	5
113	1.000000	1.250000	C6	64	80	0	4
114	1.000000	1.250000	F3	64	80	1	-1
115	1.000000	1.125000	F3	64	80	1	-2
116	1.000000	1.125000	B3	64	80	1	-4
117	1.000000	1.125000	C4	64	80	1	-3
118	1.000000	1.125000	C4	64	80	1	-4
119	1.000000	1.125000	D4	64	80	1	-3
120	1.000000	1.250000	E4	64	80	1	-4
121	1.000000	1.125000	E4	64	80	1	-5
122	1.125000	1.250000	B4	64	80	0	1
123	1.125000	1.250000	D5	64	80	0	2
124	1.125000	1.250000	E5	64	80	0	3
125	1.125000	1.250000	F5	64	80	0	4
126	1.125000	1.250000	D3	64	80	1	-1
127	1.125000	1.250000	D3	64	80	1	-5
128	1.125000	1.250000	G3	64	80	1	-2
129	1.125000	1.250000	A3	64	80	1	-1
130	1.125000	1.250000	B3	64	80	1	-4
131	1.125000	1.250000	D4	64	80	1	-2
132	1.125000	1.250000	E4	64	80	1	-1
133	1.250000	1.375000	C5	64	80	0	1
134	1.250000	1.375000	C5	64	80	0	2
135	1.250000	1.375000	E5	64	80	0	3
136	1.250000	1.375000	F5	64	80	0	4
137	1.250000	1.500000	G5	64	80	0	5
138	1.250000	1.375000	E3	64	80	1	-2
139	1.250000	1.375000	E3	64	80	1	-1
140	1.250000	1.375000	A3	64	80	1	-2
141	1.250000	1.500000	A3	64	80	1	-3
142	1.250000	1.375000	A3	64	80	1	-1
143	1.250000	1.375000	B3	64	80	1	-2
144	1.250000	1.375000	C4	64	80	1	-3
145	1.250000	1.375000	D4	64	80	1	-5
146	1.250000	1.500000	D4	64	80	1	-5
